project_id,state,district,latitude,longitude,project_type,implementing_department,land_area_hectares,families_affected,compensation_assessed_inr,compensation_disbursed_pct,legal_disputes_count,notification_date,approval_stage,rr_progress_pct,stakeholder_responsiveness,historical_dept_avg_delay_days,last_activity_date,risk_score_raw,delayed,delay_days,project_budget,status,actual_end_date,action_taken,final_outcome,created_by
LA-2021-0530,West Bengal,Kolkata,23.3147,88.3739,Industrial Corridor,DMIC/NICDC,13.1,68,109086000,96.9,0,2021-03-23,Stage 4 of 5,71.5,High,248,2026-07-01,0.042,N,4,384030000,Completed,2026-07-07,,On Time,seed_officer_031
LA-2021-0531,Odisha,Cuttack,21.1097,84.8798,Highway,State PWD,25.0,213,197824000,45.4,0,2021-11-07,Stage 2 of 5,39.2,Low,160,2026-08-30,0.212,N,8,1113840000,Completed,2023-12-07,,On Time,seed_officer_029
LA-2022-0532,Odisha,Khordha,20.61,84.8873,Railway,Ministry of Railways,26.8,142,175731000,32.3,3,2022-09-03,Stage 2 of 5,33.2,Medium,62,2026-08-07,0.408,Y,82,1026730000,Completed,2024-12-13,False,Delayed - Unresolved,seed_officer_002
LA-2023-0533,Bihar,Bhagalpur,25.4838,85.8217,Irrigation/Water Res.,State Water Resources Dept,17.4,117,109549000,72.7,1,2023-05-27,Stage 4 of 5,63.6,Medium,307,2026-03-11,0.309,Y,115,316030000,Ongoing,,False,,seed_officer_010
LA-2026-0534,Bihar,Darbhanga,25.0855,85.5321,Highway,State PWD,10.0,35,38283000,49.6,0,2026-01-06,Stage 3 of 5,39.9,High,81,2026-09-04,0.162,N,2,234130000,Ongoing,,,,seed_officer_008
LA-2025-0535,Maharashtra,Satara,19.8777,75.8569,Irrigation/Water Res.,State Water Resources Dept,7.8,43,46938000,56.0,0,2025-01-19,Stage 2 of 5,54.4,High,354,2026-08-31,0.246,N,13,179000000,Ongoing,,,,seed_officer_016
LA-2023-0536,Gujarat,Vadodara,22.6468,71.7705,Railway,Ministry of Railways,12.1,57,58230000,69.3,0,2023-09-30,Stage 4 of 5,61.4,High,208,2026-08-23,0.253,N,43,301400000,Completed,2023-12-18,,On Time,seed_officer_004
LA-2021-0537,Uttar Pradesh,Noida,27.1648,81.263,Highway,State PWD,3.0,7,17507000,87.3,1,2021-08-22,Stage 5 of 5,63.2,Medium,107,2026-09-02,0.102,N,16,55750000,Completed,2025-03-31,,On Time,seed_officer_040
LA-2023-0538,Andhra Pradesh,Kurnool,15.6896,79.9611,Highway,NHAI,3.2,8,29917000,74.4,3,2023-07-18,Stage 5 of 5,61.7,Medium,170,2026-09-04,0.422,Y,624,170260000,Ongoing,,True,,seed_officer_008
LA-2020-0539,Uttar Pradesh,Meerut,27.0729,81.3432,Railway,State Railway Infra Corp,6.8,44,43615000,75.8,0,2020-10-06,Stage 4 of 5,68.1,High,315,2026-08-31,0.165,N,4,169430000,Completed,2024-10-09,,On Time,seed_officer_039
LA-2021-0540,Andhra Pradesh,Anantapur,15.8928,80.0883,Railway,Ministry of Railways,12.1,118,62332000,36.3,0,2021-05-11,Stage 2 of 5,22.0,High,185,2026-09-01,0.259,N,6,187550000,Completed,2022-07-26,,On Time,seed_officer_033
LA-2024-0541,Maharashtra,Thane,20.0091,75.7467,Power Transmission,Power Grid Corp,31.0,23,165770000,33.9,0,2024-09-17,Stage 1 of 5,36.3,Medium,145,2026-08-25,0.292,N,7,557360000,Ongoing,,,,seed_officer_010
LA-2024-0542,Maharashtra,Nashik,19.4642,75.7597,Irrigation/Water Res.,State Water Resources Dept,4.6,38,19378000,44.9,0,2024-09-26,Stage 2 of 5,41.7,High,225,2026-09-02,0.203,N,22,56070000,Ongoing,,,,seed_officer_001
LA-2026-0543,Bihar,Darbhanga,24.6766,85.2723,Irrigation/Water Res.,State Water Resources Dept,14.3,126,87138000,23.9,2,2026-01-08,Stage 2 of 5,5.7,High,98,2026-07-28,0.456,Y,160,481340000,Ongoing,,True,,seed_officer_016
LA-2024-0544,Rajasthan,Alwar,26.4748,74.1216,Railway,Ministry of Railways,6.1,24,51778000,58.6,0,2024-05-16,Stage 2 of 5,33.0,Low,125,2026-09-04,0.195,N,4,291970000,Ongoing,,,,seed_officer_006
LA-2021-0545,Gujarat,Bharuch,22.3852,71.439,Industrial Corridor,DMIC/NICDC,39.8,64,174492000,21.2,0,2021-08-22,Stage 1 of 5,13.2,Medium,279,2026-07-30,0.347,Y,300,694200000,Ongoing,,False,,seed_officer_005
LA-2021-0546,Andhra Pradesh,Anantapur,15.9324,79.9796,Highway,NHAI,31.5,140,243786000,85.4,0,2021-09-27,Stage 5 of 5,87.6,High,229,2026-08-10,0.067,N,3,1137750000,Completed,2022-01-11,,On Time,seed_officer_025
LA-2024-0547,Uttar Pradesh,Meerut,26.6031,80.7787,Urban Infra/Metro,Urban Dev. Authority,22.1,157,127367000,41.4,2,2024-02-15,Stage 3 of 5,39.7,Low,166,2026-07-20,0.432,Y,122,432890000,Ongoing,,False,,seed_officer_003
LA-2023-0548,Maharashtra,Raigad,19.2459,75.6253,Urban Infra/Metro,Urban Dev. Authority,11.0,27,74667000,24.4,0,2023-07-17,Stage 1 of 5,28.6,Low,20,2026-08-24,0.423,Y,98,247910000,Ongoing,,False,,seed_officer_024
LA-2022-0549,Bihar,Bhagalpur,25.3034,85.6542,Irrigation/Water Res.,State Water Resources Dept,12.6,73,53010000,75.2,1,2022-03-09,Stage 5 of 5,74.4,Low,20,2026-08-26,0.317,Y,30,261500000,Completed,2024-12-08,False,Delayed - Unresolved,seed_officer_023
LA-2021-0550,Tamil Nadu,Chennai,10.8075,78.6445,Railway,State Railway Infra Corp,20.9,96,97726000,73.0,0,2021-10-17,Stage 4 of 5,60.1,Medium,20,2026-08-25,0.259,N,8,296950000,Completed,2023-06-23,,On Time,seed_officer_016
LA-2026-0551,Odisha,Khordha,20.5341,84.7075,Highway,State PWD,11.4,82,90263000,55.2,0,2026-02-22,Stage 2 of 5,53.4,High,240,2026-08-31,0.131,N,4,271110000,Ongoing,,,,seed_officer_009
LA-2024-0552,Gujarat,Ahmedabad,22.5445,71.1805,Highway,State PWD,6.7,30,30368000,57.2,0,2024-03-09,Stage 3 of 5,52.4,Low,175,2026-09-04,0.264,N,1,94590000,Ongoing,,,,seed_officer_035
LA-2021-0553,Tamil Nadu,Madurai,10.6105,78.1141,Highway,NHAI,6.1,9,45303000,79.3,0,2021-08-22,Stage 4 of 5,77.4,High,145,2026-09-03,0.029,N,1,169950000,Completed,2024-04-15,,On Time,seed_officer_030
LA-2022-0554,Rajasthan,Alwar,27.2156,74.4833,Highway,NHAI,12.5,36,108299000,92.4,0,2022-02-13,Stage 5 of 5,83.8,Medium,95,2026-08-13,0.178,N,10,367820000,Completed,2025-01-24,,On Time,seed_officer_009
LA-2020-0555,Uttar Pradesh,Lucknow,26.4144,80.8144,Highway,State PWD,28.3,72,63714000,73.5,4,2020-11-18,Stage 5 of 5,42.7,Low,162,2026-09-02,0.496,Y,111,369270000,Completed,2022-07-08,False,Delayed - Unresolved,seed_officer_003
LA-2020-0556,Maharashtra,Nashik,19.8238,75.2155,Power Transmission,Power Grid Corp,21.1,121,202238000,65.8,2,2020-10-16,Stage 3 of 5,61.9,High,219,2026-08-16,0.332,Y,318,780700000,Completed,2021-04-20,False,Delayed - Unresolved,seed_officer_003
LA-2025-0557,Uttar Pradesh,Meerut,26.693,80.3801,Highway,NHAI,10.9,84,101623000,66.7,0,2025-03-16,Stage 3 of 5,60.6,Medium,20,2026-08-11,0.086,N,2,380160000,Ongoing,,,,seed_officer_003
LA-2022-0558,Tamil Nadu,Madurai,11.5118,78.4684,Highway,State PWD,6.1,40,24331000,82.4,1,2022-09-20,Stage 5 of 5,84.1,Low,207,2026-09-04,0.159,N,6,131610000,Completed,2023-07-17,,On Time,seed_officer_033
LA-2024-0559,West Bengal,Nadia,22.8832,88.3979,Power Transmission,State Electricity Board,22.2,294,160847000,77.2,0,2024-05-15,Stage 4 of 5,68.7,High,84,2026-08-25,0.096,N,20,945510000,Ongoing,,,,seed_officer_017
LA-2023-0560,Andhra Pradesh,Visakhapatnam,15.9216,80.335,Highway,NHAI,6.8,29,39561000,48.0,0,2023-06-14,Stage 2 of 5,32.2,Medium,170,2026-09-01,0.208,N,8,140620000,Completed,2024-05-19,,On Time,seed_officer_019
LA-2024-0561,Karnataka,Belagavi,15.869,75.664,Irrigation/Water Res.,State Water Resources Dept,6.0,34,53320000,92.8,0,2024-03-11,Stage 5 of 5,79.2,Low,92,2026-09-02,0.206,N,11,278320000,Ongoing,,,,seed_officer_022
LA-2024-0562,Odisha,Sundargarh,21.1011,85.0602,Highway,NHAI,13.3,65,76587000,62.2,0,2024-07-19,Stage 3 of 5,65.7,Medium,210,2026-07-20,0.165,N,2,299880000,Ongoing,,,,seed_officer_024
LA-2025-0563,Gujarat,Rajkot,22.7474,71.3419,Highway,State PWD,8.8,37,80039000,15.8,0,2025-06-17,Stage 1 of 5,15.9,High,162,2026-03-21,0.354,Y,852,355720000,Ongoing,,True,,seed_officer_029
LA-2025-0564,Gujarat,Rajkot,22.7075,71.6571,Highway,State PWD,12.2,72,121732000,100.0,0,2025-02-14,Stage 5 of 5,93.6,Medium,25,2026-08-18,0.071,N,7,612380000,Ongoing,,,,seed_officer_012
LA-2026-0565,Rajasthan,Alwar,26.8749,74.2565,Urban Infra/Metro,Urban Dev. Authority,44.1,404,440335000,81.2,0,2026-01-25,Stage 3 of 5,72.4,High,298,2026-08-31,0.099,N,11,1563740000,Ongoing,,,,seed_officer_024
LA-2023-0566,Karnataka,Belagavi,15.387,75.1818,Highway,NHAI,6.7,15,15873000,52.3,0,2023-05-10,Stage 2 of 5,61.9,Low,129,2026-09-02,0.206,N,1,66480000,Completed,2026-04-19,,On Time,seed_officer_028
LA-2022-0567,Karnataka,Bengaluru Rural,15.8852,76.1857,Railway,State Railway Infra Corp,11.3,14,72260000,49.6,0,2022-09-27,Stage 2 of 5,33.0,Medium,195,2026-09-04,0.178,N,0,216200000,Completed,2024-09-08,,On Time,seed_officer_039
LA-2023-0568,Gujarat,Surat,21.7706,71.6975,Railway,State Railway Infra Corp,16.2,55,148760000,48.3,0,2023-05-07,Stage 2 of 5,44.7,High,134,2026-09-01,0.227,N,54,438130000,Completed,2025-12-25,,On Time,seed_officer_021
LA-2025-0569,Uttar Pradesh,Lucknow,27.2989,81.3296,Irrigation/Water Res.,State Water Resources Dept,26.1,72,60370000,99.5,1,2025-07-04,Stage 5 of 5,87.3,Medium,434,2026-08-31,0.232,N,4,300240000,Ongoing,,,,seed_officer_021
LA-2022-0570,Rajasthan,Udaipur,26.5589,74.4336,Highway,State PWD,3.0,14,14921000,60.8,0,2022-02-02,Stage 3 of 5,64.0,Medium,349,2026-08-28,0.085,N,2,43090000,Completed,2023-05-22,,On Time,seed_officer_029
LA-2024-0571,Maharashtra,Thane,20.2592,75.7919,Railway,State Railway Infra Corp,12.0,23,56644000,39.8,0,2024-01-12,Stage 2 of 5,27.7,High,333,2026-08-26,0.149,N,14,170130000,Completed,2024-02-19,,On Time,seed_officer_011
LA-2021-0572,Uttar Pradesh,Kanpur,26.8822,81.4053,Urban Infra/Metro,Urban Dev. Authority,12.7,35,55581000,94.5,0,2021-02-04,Stage 5 of 5,67.5,Medium,237,2026-08-30,0.083,N,17,294840000,Completed,2025-10-02,,On Time,seed_officer_023
LA-2022-0573,West Bengal,Nadia,23.4218,88.2268,Highway,NHAI,8.2,54,26608000,46.1,4,2022-05-26,Stage 3 of 5,53.2,Medium,144,2026-08-01,0.449,Y,103,104590000,Completed,2024-12-28,False,Delayed - Unresolved,seed_officer_023
LA-2023-0574,Karnataka,Hubballi-Dharwad,15.8362,75.2901,Industrial Corridor,DMIC/NICDC,17.3,68,72587000,68.1,3,2023-01-07,Stage 4 of 5,62.1,Medium,66,2026-07-12,0.307,Y,74,214210000,Ongoing,,False,,seed_officer_004
LA-2026-0575,Odisha,Khordha,20.6671,84.5528,Highway,State PWD,5.4,15,17431000,87.2,0,2026-01-18,Stage 4 of 5,66.1,Low,334,2026-08-05,0.122,N,11,107800000,Ongoing,,,,seed_officer_024
LA-2021-0576,Tamil Nadu,Tiruchirappalli,11.2012,78.8493,Power Transmission,Power Grid Corp,36.1,220,222432000,62.5,0,2021-06-26,Stage 3 of 5,52.3,Medium,147,2026-07-22,0.219,N,41,650800000,Completed,2024-08-15,,On Time,seed_officer_002
LA-2024-0577,Andhra Pradesh,Vijayawada,15.7514,79.6163,Power Transmission,State Electricity Board,13.3,35,46519000,41.2,0,2024-04-11,Stage 1 of 5,37.2,Medium,219,2026-09-04,0.299,N,27,144890000,Ongoing,,,,seed_officer_003
LA-2022-0578,Karnataka,Mysuru,14.9216,75.3416,Urban Infra/Metro,State Metro Rail Corp,15.9,43,118292000,83.2,0,2022-05-14,Stage 4 of 5,54.1,Low,230,2026-09-02,0.113,N,13,400590000,Completed,2023-12-19,,On Time,seed_officer_016
LA-2023-0579,Karnataka,Belagavi,15.8363,75.3982,Industrial Corridor,DMIC/NICDC,12.1,42,95204000,60.1,0,2023-01-30,Stage 3 of 5,45.1,Medium,246,2026-08-11,0.188,N,34,597340000,Completed,2024-01-23,,On Time,seed_officer_025
LA-2022-0580,Maharashtra,Thane,19.1928,75.6111,Highway,NHAI,9.7,21,67646000,91.0,0,2022-09-24,Stage 5 of 5,67.8,Low,369,2026-08-28,0.154,N,5,234730000,Completed,2023-02-16,,On Time,seed_officer_039
LA-2026-0581,Madhya Pradesh,Indore,22.5827,78.4804,Railway,State Railway Infra Corp,59.5,182,429804000,52.0,2,2026-01-10,Stage 3 of 5,34.3,Low,83,2026-08-30,0.357,Y,64,1670530000,Ongoing,,False,,seed_officer_024
LA-2021-0582,Tamil Nadu,Madurai,11.2876,78.7061,Urban Infra/Metro,Urban Dev. Authority,13.0,53,72576000,41.1,2,2021-12-26,Stage 2 of 5,33.2,Medium,90,2026-05-10,0.322,Y,239,330640000,Completed,2022-09-16,False,Delayed - Unresolved,seed_officer_005
LA-2022-0583,Uttar Pradesh,Agra,26.6381,81.4993,Highway,NHAI,18.0,12,87128000,70.5,0,2022-07-25,Stage 4 of 5,51.7,Medium,22,2026-09-03,0.195,N,3,307440000,Completed,2026-06-27,,On Time,seed_officer_034
LA-2024-0584,Uttar Pradesh,Ghaziabad,27.2881,81.1193,Highway,State PWD,6.5,16,30500000,100.0,0,2024-08-23,Stage 5 of 5,100.0,Medium,246,2026-09-03,0.126,N,29,98010000,Ongoing,,,,seed_officer_021
LA-2025-0585,Uttar Pradesh,Kanpur,27.2224,81.4748,Railway,State Railway Infra Corp,108.0,534,673371000,51.9,3,2025-11-12,Stage 4 of 5,36.9,High,98,2026-07-18,0.689,Y,129,2406540000,Ongoing,,False,,seed_officer_016
LA-2020-0586,Uttar Pradesh,Lucknow,27.2551,80.4921,Highway,NHAI,2.2,12,23500000,51.7,3,2020-10-27,Stage 3 of 5,53.5,Medium,108,2026-07-15,0.369,Y,209,89680000,Completed,2025-01-20,True,Delayed - Resolved,seed_officer_012
LA-2022-0587,Bihar,Muzaffarpur,24.7388,85.1787,Railway,State Railway Infra Corp,40.3,81,294076000,59.3,5,2022-01-16,Stage 4 of 5,31.5,High,271,2026-08-13,0.531,Y,867,928950000,Completed,2024-10-29,True,Delayed - Resolved,seed_officer_036
LA-2025-0588,Uttar Pradesh,Lucknow,26.9605,80.3792,Highway,State PWD,20.0,38,70138000,56.3,0,2025-07-12,Stage 2 of 5,50.9,Low,95,2026-08-31,0.178,N,0,244230000,Ongoing,,,,seed_officer_017
LA-2023-0589,Bihar,Muzaffarpur,25.5338,85.5467,Highway,NHAI,2.6,9,25569000,48.8,0,2023-12-25,Stage 2 of 5,40.7,Medium,282,2026-09-01,0.288,N,0,83300000,Completed,2025-03-17,,On Time,seed_officer_040
LA-2023-0590,Madhya Pradesh,Jabalpur,23.2168,78.3511,Railway,State Railway Infra Corp,23.3,96,187868000,60.9,0,2023-04-20,Stage 3 of 5,58.5,Medium,182,2026-09-03,0.069,N,39,921070000,Completed,2026-06-13,,On Time,seed_officer_013
LA-2024-0591,Uttar Pradesh,Lucknow,26.4017,81.3751,Irrigation/Water Res.,State Water Resources Dept,146.4,625,899119000,16.7,8,2024-06-16,Stage 3 of 5,11.2,Medium,323,2026-04-08,1.005,Y,1231,5101170000,Stalled,,False,Shelved,seed_officer_005
LA-2020-0592,Madhya Pradesh,Gwalior,22.7911,78.1907,Industrial Corridor,State Industrial Dev. Corp,26.1,124,101543000,29.5,0,2020-09-24,Stage 1 of 5,19.6,Medium,20,2026-04-22,0.421,Y,15,317230000,Completed,2021-12-21,False,Delayed - Unresolved,seed_officer_029
LA-2023-0593,Uttar Pradesh,Lucknow,27.031,81.1329,Irrigation/Water Res.,State Water Resources Dept,11.7,131,98209000,5.3,8,2023-03-30,Stage 3 of 5,0.0,Medium,133,2026-08-04,0.833,Y,107,612130000,Ongoing,,False,,seed_officer_023
LA-2023-0594,Uttar Pradesh,Kanpur,26.4848,80.9132,Railway,Ministry of Railways,63.9,100,325300000,68.0,0,2023-04-27,Stage 4 of 5,50.9,Low,323,2026-08-23,0.223,N,23,1196560000,Completed,2026-07-23,,On Time,seed_officer_036
LA-2022-0595,Madhya Pradesh,Jabalpur,23.5714,78.2747,Highway,State PWD,23.7,44,200593000,28.1,3,2022-11-21,Stage 2 of 5,14.4,Medium,75,2026-07-21,0.494,Y,33,583720000,Completed,2023-05-31,True,Delayed - Resolved,seed_officer_011
LA-2025-0596,Gujarat,Surat,22.3675,71.7589,Railway,State Railway Infra Corp,5.5,11,42052000,15.4,2,2025-12-11,Stage 1 of 5,0.0,Low,193,2025-12-03,0.617,Y,632,125450000,Stalled,,False,Shelved,seed_officer_033
LA-2025-0597,Tamil Nadu,Coimbatore,10.6814,78.8037,Highway,NHAI,15.7,120,60935000,66.6,2,2025-06-29,Stage 4 of 5,71.2,Low,128,2026-08-24,0.334,Y,96,312020000,Ongoing,,True,,seed_officer_013
LA-2024-0598,Madhya Pradesh,Indore,23.2277,78.9469,Railway,Ministry of Railways,20.2,35,81468000,64.5,5,2024-07-07,Stage 5 of 5,43.6,Low,80,2026-05-26,0.488,Y,74,477980000,Stalled,,True,Delayed - Unresolved,seed_officer_032
LA-2022-0599,Rajasthan,Jaipur,26.9025,73.821,Railway,State Railway Infra Corp,4.7,17,31511000,68.5,0,2022-11-08,Stage 3 of 5,67.1,Low,145,2026-08-22,0.16,N,16,186470000,Completed,2026-03-19,,On Time,seed_officer_036
LA-2025-0600,West Bengal,Hooghly,23.2009,88.1311,Highway,State PWD,13.7,41,51120000,99.7,1,2025-12-07,Stage 5 of 5,84.5,High,54,2026-08-26,0.027,N,29,329020000,Ongoing,,,,seed_officer_036
LA-2022-0601,Karnataka,Mysuru,15.1837,75.7513,Power Transmission,Power Grid Corp,7.6,18,33052000,68.3,0,2022-11-19,Stage 4 of 5,49.2,Low,220,2026-08-20,0.092,N,1,114490000,Completed,2024-07-15,,On Time,seed_officer_005
LA-2024-0602,Rajasthan,Udaipur,27.5495,74.8103,Highway,State PWD,5.4,32,50882000,58.4,8,2024-01-02,Stage 5 of 5,48.4,Low,44,2026-08-07,0.71,Y,49,239440000,Ongoing,,True,,seed_officer_031
LA-2025-0603,Tamil Nadu,Tiruchirappalli,10.8322,78.3677,Railway,State Railway Infra Corp,11.7,25,49043000,37.7,2,2025-04-15,Stage 2 of 5,29.0,High,156,2026-06-30,0.648,Y,522,283290000,Ongoing,,True,,seed_officer_027
LA-2022-0604,Odisha,Khordha,20.6169,84.5322,Urban Infra/Metro,State Metro Rail Corp,15.8,71,134681000,65.0,0,2022-03-31,Stage 3 of 5,55.7,Low,265,2026-08-08,0.162,N,1,528460000,Completed,2023-12-19,,On Time,seed_officer_021
LA-2023-0605,Odisha,Khordha,21.2553,85.595,Power Transmission,State Electricity Board,7.9,14,17892000,71.3,0,2023-01-19,Stage 3 of 5,46.8,High,131,2026-09-01,0.127,N,10,62900000,Completed,2023-04-12,,On Time,seed_officer_030
LA-2025-0606,Bihar,Darbhanga,24.6634,85.3218,Irrigation/Water Res.,State Water Resources Dept,30.7,220,175606000,75.0,0,2025-09-03,Stage 4 of 5,71.9,High,406,2026-09-04,0.204,N,13,512530000,Ongoing,,,,seed_officer_009
LA-2025-0607,Maharashtra,Satara,19.4574,76.0903,Irrigation/Water Res.,State Water Resources Dept,17.3,151,162302000,20.4,0,2025-02-08,Stage 1 of 5,21.0,Low,213,2026-05-08,0.321,Y,152,842680000,Ongoing,,True,,seed_officer_009
LA-2021-0608,Andhra Pradesh,Kurnool,16.208,79.8913,Railway,Ministry of Railways,47.5,182,354472000,46.4,0,2021-01-07,Stage 2 of 5,35.4,High,346,2026-08-31,0.222,N,1,1792560000,Completed,2025-01-19,,On Time,seed_officer_008
LA-2021-0609,Maharashtra,Thane,20.3023,75.5272,Highway,NHAI,8.5,48,35310000,73.4,2,2021-06-26,Stage 4 of 5,49.0,Low,342,2026-07-06,0.363,Y,541,119880000,Ongoing,,False,,seed_officer_020
LA-2024-0610,Odisha,Cuttack,20.9762,84.7436,Irrigation/Water Res.,State Water Resources Dept,22.8,105,96981000,29.3,0,2024-11-17,Stage 1 of 5,16.4,Low,216,2026-08-31,0.481,Y,749,343970000,Ongoing,,False,,seed_officer_021
LA-2023-0611,Maharashtra,Raigad,19.3932,75.435,Highway,NHAI,46.5,150,171426000,12.5,3,2023-12-16,Stage 1 of 5,25.3,High,200,2025-08-02,0.659,Y,70,542120000,Stalled,,False,Shelved,seed_officer_023
LA-2024-0612,Uttar Pradesh,Agra,27.1737,80.6648,Highway,State PWD,9.8,68,49376000,49.0,2,2024-09-06,Stage 3 of 5,66.4,Medium,130,2026-08-08,0.189,N,13,271550000,Ongoing,,,,seed_officer_006
LA-2021-0613,Maharashtra,Nashik,19.6906,75.6324,Irrigation/Water Res.,State Water Resources Dept,24.4,132,225094000,89.5,3,2021-10-01,Stage 5 of 5,65.6,Medium,262,2026-03-10,0.323,Y,867,740200000,Ongoing,,False,,seed_officer_036
LA-2025-0614,Bihar,Bhagalpur,25.4026,85.7694,Urban Infra/Metro,State Metro Rail Corp,16.0,125,108713000,50.1,4,2025-11-29,Stage 4 of 5,30.4,Medium,90,2026-08-30,0.466,Y,517,316000000,Ongoing,,False,,seed_officer_020
LA-2021-0615,Uttar Pradesh,Agra,27.1157,81.0362,Highway,NHAI,20.1,185,94561000,84.3,0,2021-04-14,Stage 4 of 5,74.8,Medium,118,2026-08-14,0.175,N,5,451710000,Completed,2024-07-20,,On Time,seed_officer_033
LA-2023-0616,Uttar Pradesh,Kanpur,27.0164,80.5693,Highway,NHAI,2.0,9,18093000,0.0,12,2023-04-16,Stage 3 of 5,0.0,Medium,72,2026-08-10,1.358,Y,496,64300000,Ongoing,,True,,seed_officer_038
LA-2022-0617,Maharashtra,Thane,19.6493,75.6342,Railway,Ministry of Railways,36.9,58,89859000,100.0,0,2022-10-28,Stage 5 of 5,70.2,Medium,240,2026-07-17,0.284,N,0,369660000,Completed,2026-02-02,,On Time,seed_officer_011
LA-2024-0618,Rajasthan,Udaipur,26.9152,73.8213,Industrial Corridor,State Industrial Dev. Corp,27.8,210,90891000,81.4,0,2024-05-20,Stage 4 of 5,73.4,Low,165,2026-08-11,0.055,N,2,272390000,Ongoing,,,,seed_officer_002
LA-2021-0619,Odisha,Khordha,21.5236,84.7581,Highway,NHAI,11.9,108,137017000,83.6,2,2021-11-25,Stage 5 of 5,56.8,High,20,2026-09-03,0.319,Y,15,552790000,Ongoing,,True,,seed_officer_037
LA-2022-0620,Maharashtra,Nashik,19.3359,76.0312,Industrial Corridor,State Industrial Dev. Corp,5.5,37,43546000,67.6,0,2022-05-22,Stage 3 of 5,58.1,Low,307,2026-08-01,0.337,Y,856,187580000,Ongoing,,False,,seed_officer_037
LA-2025-0621,Tamil Nadu,Salem,11.5764,78.7754,Industrial Corridor,State Industrial Dev. Corp,45.4,344,359827000,95.6,0,2025-09-30,Stage 5 of 5,63.6,Low,204,2026-09-01,0.12,N,28,1192530000,Ongoing,,,,seed_officer_032
LA-2022-0622,Maharashtra,Raigad,19.1998,76.0178,Railway,State Railway Infra Corp,15.5,129,166590000,55.8,4,2022-01-30,Stage 4 of 5,56.6,Medium,146,2026-09-03,0.456,Y,162,733310000,Ongoing,,False,,seed_officer_020
LA-2024-0623,Karnataka,Hubballi-Dharwad,15.5479,75.7214,Irrigation/Water Res.,State Water Resources Dept,41.9,77,369704000,85.6,0,2024-09-18,Stage 4 of 5,68.2,High,178,2026-09-03,0.081,N,21,1911120000,Ongoing,,,,seed_officer_026
LA-2022-0624,Maharashtra,Nashik,20.0878,76.0209,Industrial Corridor,DMIC/NICDC,33.3,127,126218000,61.5,0,2022-07-07,Stage 3 of 5,62.1,High,206,2026-08-12,0.233,N,17,480360000,Completed,2023-10-25,,On Time,seed_officer_005
LA-2022-0625,Bihar,Patna,25.4273,85.5762,Highway,NHAI,21.5,87,223237000,81.4,2,2022-12-22,Stage 5 of 5,89.5,Medium,264,2026-08-13,0.293,N,24,923810000,Completed,2026-05-08,,On Time,seed_officer_029
LA-2023-0626,Andhra Pradesh,Kurnool,15.8621,79.5295,Highway,State PWD,14.4,48,67558000,64.0,1,2023-03-26,Stage 4 of 5,48.0,Medium,276,2026-08-13,0.219,N,0,248800000,Completed,2023-07-07,,On Time,seed_officer_030
LA-2020-0627,Rajasthan,Jodhpur,26.5146,74.1733,Urban Infra/Metro,Urban Dev. Authority,15.8,83,135147000,41.5,4,2020-12-03,Stage 3 of 5,30.2,Low,20,2026-07-18,0.622,Y,129,501700000,Ongoing,,False,,seed_officer_039
LA-2025-0628,Madhya Pradesh,Indore,22.7189,78.9396,Industrial Corridor,DMIC/NICDC,21.6,195,181528000,65.5,4,2025-12-03,Stage 5 of 5,54.5,High,139,2026-08-12,0.451,Y,239,695730000,Ongoing,,False,,seed_officer_021
LA-2022-0629,Tamil Nadu,Madurai,10.7968,78.7926,Irrigation/Water Res.,State Water Resources Dept,10.9,72,60222000,74.4,0,2022-01-12,Stage 3 of 5,51.9,Low,233,2026-08-26,0.197,N,3,276630000,Completed,2025-07-05,,On Time,seed_officer_009
LA-2024-0630,Maharashtra,Satara,20.1819,76.2172,Railway,State Railway Infra Corp,2.4,11,11890000,60.7,0,2024-01-27,Stage 2 of 5,34.3,High,174,2026-08-21,0.2,N,10,64550000,Completed,2024-06-08,,On Time,seed_officer_033
LA-2023-0631,Andhra Pradesh,Anantapur,15.7588,79.374,Highway,NHAI,13.5,94,114821000,100.0,0,2023-02-14,Stage 5 of 5,88.6,High,298,2026-08-28,0.0,N,11,398260000,Completed,2025-11-04,,On Time,seed_officer_021
LA-2025-0632,Madhya Pradesh,Indore,23.5415,78.3715,Highway,State PWD,18.6,79,94999000,88.6,0,2025-12-05,Stage 5 of 5,72.7,Low,147,2026-08-26,0.0,N,4,444460000,Ongoing,,,,seed_officer_008
LA-2021-0633,Karnataka,Belagavi,15.8548,75.8801,Industrial Corridor,DMIC/NICDC,8.9,21,20901000,72.4,0,2021-05-16,Stage 3 of 5,67.4,Medium,146,2026-09-04,0.12,N,7,83950000,Completed,2022-12-24,,On Time,seed_officer_016
LA-2026-0634,Madhya Pradesh,Indore,23.4994,78.072,Industrial Corridor,State Industrial Dev. Corp,12.1,23,62735000,51.2,0,2026-01-30,Stage 3 of 5,56.8,High,20,2026-09-01,0.194,N,22,230380000,Ongoing,,,,seed_officer_004
LA-2024-0635,Uttar Pradesh,Ghaziabad,27.2876,80.7387,Railway,State Railway Infra Corp,8.7,15,43327000,82.0,0,2024-07-21,Stage 4 of 5,72.2,High,80,2026-08-28,0.115,N,60,181650000,Ongoing,,,,seed_officer_040
